"Source";"Target";"Type";"Year"
31177;25632;"Directed";1987
31177;19192;"Directed";1987
31177;19838;"Directed";1987
31177;29786;"Directed";1987
31177;6714;"Directed";1987
31177;16281;"Directed";1987
31177;30801;"Directed";1987
31177;9866;"Directed";1987
31177;33289;"Directed";1987
31177;14642;"Directed";1987
31177;7025;"Directed";1987
31177;35524;"Directed";1987
31177;13109;"Directed";1987
31177;26917;"Directed";1987
31177;17057;"Directed";1987
31177;2060;"Directed";1987
31177;21316;"Directed";1987
31177;4978;"Directed";1987
31177;17552;"Directed";1987
31177;8698;"Directed";1987
31177;9171;"Directed";1987
31177;5877;"Directed";1987
31177;36153;"Directed";1987
31177;18252;"Directed";1987
31177;30911;"Directed";1987
31177;31768;"Directed";1987
31177;21341;"Directed";1987
31177;14835;"Directed";1987
31177;36828;"Directed";1987
31177;16576;"Directed";1987
7566;19679;"Directed";1986
7566;13663;"Directed";1986
7566;3193;"Directed";1986
7566;25;"Directed";1986
7566;18611;"Directed";1986
7566;12778;"Directed";1986
7566;5539;"Directed";1986
7566;19691;"Directed";1986
7566;26327;"Directed";1986
7566;31165;"Directed";1986
7566;21167;"Directed";1986
7566;17908;"Directed";1986
7566;485;"Directed";1986
7566;11668;"Directed";1986
7566;13704;"Directed";1986
7566;36200;"Directed";1986
7566;15995;"Directed";1986
7566;17926;"Directed";1986
7566;6889;"Directed";1986
7566;17928;"Directed";1986
7566;20896;"Directed";1986
7566;20291;"Directed";1986
7566;15417;"Directed";1986
7566;37094;"Directed";1986
7566;22941;"Directed";1986
7566;35390;"Directed";1986
7566;19436;"Directed";1986
7566;4989;"Directed";1986
7566;29143;"Directed";1986
7566;26735;"Directed";1986
7566;21485;"Directed";1986
7566;14913;"Directed";1986
7566;33931;"Directed";1986
7566;5004;"Directed";1986
7566;32678;"Directed";1986
7566;14044;"Directed";1986
7566;37122;"Directed";1986
7566;28246;"Directed";1986
7566;14486;"Directed";1986
7566;91;"Directed";1986
7566;33576;"Directed";1986
7566;8817;"Directed";1986
7566;17050;"Directed";1986
7566;23795;"Directed";1986
7566;27623;"Directed";1986
7566;4144;"Directed";1986
7566;9411;"Directed";1986
7566;31800;"Directed";1986
7566;27638;"Directed";1986
7566;28273;"Directed";1986
7566;3594;"Directed";1986
7566;706;"Directed";1986
7566;33011;"Directed";1986
7566;22909;"Directed";1986
7566;30062;"Directed";1986
7566;15867;"Directed";1986
7566;13819;"Directed";1986
7566;6216;"Directed";1986
7566;12904;"Directed";1986
7566;34874;"Directed";1986
7566;30687;"Directed";1986
7566;3326;"Directed";1986
7566;22446;"Directed";1986
7566;20378;"Directed";1986
7566;2173;"Directed";1986
7566;18036;"Directed";1986
7566;3544;"Directed";1986
7566;2766;"Directed";1986
7566;28326;"Directed";1986
7566;37195;"Directed";1986
7566;15604;"Directed";1986
7566;3927;"Directed";1986
7566;16977;"Directed";1986
7566;16527;"Directed";1986
7566;4212;"Directed";1986
7566;23998;"Directed";1986
7566;28024;"Directed";1986
7566;18052;"Directed";1986
7566;21460;"Directed";1986
7566;32474;"Directed";1986
7566;10893;"Directed";1986
7566;30350;"Directed";1986
7566;16281;"Directed";1986
7566;5995;"Directed";1986
7566;24184;"Directed";1986
7566;18068;"Directed";1986
7566;28952;"Directed";1986
7566;28955;"Directed";1986
7566;7753;"Directed";1986
7566;5813;"Directed";1986
7566;25511;"Directed";1986
7566;13857;"Directed";1986
7566;5137;"Directed";1986
7566;2241;"Directed";1986
7566;12990;"Directed";1986
7566;10379;"Directed";1986
7566;28679;"Directed";1986
7566;30761;"Directed";1986
7566;11847;"Directed";1986
7566;33283;"Directed";1986
7566;28878;"Directed";1986
7566;17192;"Directed";1986
7566;4853;"Directed";1986
7566;29509;"Directed";1986
7566;19540;"Directed";1986
7566;28989;"Directed";1986
7566;5223;"Directed";1986
7566;30779;"Directed";1986
7566;23659;"Directed";1986
7566;21941;"Directed";1986
7566;20485;"Directed";1986
7566;1403;"Directed";1986
7566;1107;"Directed";1986
7566;35228;"Directed";1986
7566;13257;"Directed";1986
7566;14067;"Directed";1986
7566;29613;"Directed";1986
7566;23954;"Directed";1986
7566;5481;"Directed";1986
7566;18761;"Directed";1986
7566;23122;"Directed";1986
7566;14512;"Directed";1986
7566;33799;"Directed";1986
7566;5192;"Directed";1986
7566;6959;"Directed";1986
7566;23401;"Directed";1986
7566;21393;"Directed";1986
7566;32179;"Directed";1986
7566;24978;"Directed";1986
7566;6743;"Directed";1986
7566;33767;"Directed";1986
7566;35265;"Directed";1986
7566;36110;"Directed";1986
7566;35552;"Directed";1986
7566;28462;"Directed";1986
7566;14548;"Directed";1986
10515;1742;"Directed";1985
10515;31822;"Directed";1985
10515;17596;"Directed";1985
10515;7013;"Directed";1985
10515;31435;"Directed";1985
10515;11660;"Directed";1985
10515;27562;"Directed";1985
10515;26997;"Directed";1985
10515;13109;"Directed";1985
10515;14304;"Directed";1985
10515;8177;"Directed";1985
10515;30596;"Directed";1985
10515;19425;"Directed";1985
10515;21449;"Directed";1985
10515;18252;"Directed";1985
10515;22084;"Directed";1985
10515;14329;"Directed";1985
10515;32087;"Directed";1985
10515;18489;"Directed";1985
10515;5004;"Directed";1985
10515;14621;"Directed";1985
10515;20935;"Directed";1985
10515;18281;"Directed";1985
10515;22816;"Directed";1985
10515;11105;"Directed";1985
10515;36435;"Directed";1985
10515;3078;"Directed";1985
10515;32886;"Directed";1985
10515;19192;"Directed";1985
10515;954;"Directed";1985
10515;4738;"Directed";1985
10515;31950;"Directed";1985
10515;30074;"Directed";1985
10515;8249;"Directed";1985
10515;17081;"Directed";1985
10515;22428;"Directed";1985
10515;16179;"Directed";1985
10515;24422;"Directed";1985
10515;3893;"Directed";1985
10515;24993;"Directed";1985
10515;14164;"Directed";1985
10515;8260;"Directed";1985
10515;37410;"Directed";1985
10515;27382;"Directed";1985
10515;3906;"Directed";1985
10515;22450;"Directed";1985
10515;20378;"Directed";1985
10515;12344;"Directed";1985
10515;10326;"Directed";1985
10515;27406;"Directed";1985
10515;33861;"Directed";1985
10515;35431;"Directed";1985
10515;18968;"Directed";1985
10515;19838;"Directed";1985
10515;29786;"Directed";1985
10515;36050;"Directed";1985
10515;37509;"Directed";1985
10515;32197;"Directed";1985
10515;13840;"Directed";1985
10515;23355;"Directed";1985
10515;30551;"Directed";1985
10515;8333;"Directed";1985
10515;36664;"Directed";1985
10515;14172;"Directed";1985
10515;12557;"Directed";1985
10515;28379;"Directed";1985
10515;3541;"Directed";1985
10515;16266;"Directed";1985
10515;4260;"Directed";1985
10515;33706;"Directed";1985
10515;35198;"Directed";1985
10515;27166;"Directed";1985
10515;17493;"Directed";1985
10515;28990;"Directed";1985
10515;14481;"Directed";1985
10515;11860;"Directed";1985
10515;2837;"Directed";1985
10515;35213;"Directed";1985
10515;16595;"Directed";1985
10515;16900;"Directed";1985
10515;31969;"Directed";1985
10515;10409;"Directed";1985
10515;32842;"Directed";1985
10515;20451;"Directed";1985
10515;3717;"Directed";1985
10515;1113;"Directed";1985
10515;23385;"Directed";1985
10515;14795;"Directed";1985
10515;1415;"Directed";1985
10515;13129;"Directed";1985
10515;4304;"Directed";1985
10515;8698;"Directed";1985
10515;9310;"Directed";1985
10515;33371;"Directed";1985
10515;4624;"Directed";1985
10515;20472;"Directed";1985
10515;36449;"Directed";1985
10515;24862;"Directed";1985
10515;22288;"Directed";1985
10515;33482;"Directed";1985
10515;22879;"Directed";1985
10515;8586;"Directed";1985
24629;19087;"Directed";1987
24629;3193;"Directed";1987
24629;1174;"Directed";1987
24629;32305;"Directed";1987
24629;24038;"Directed";1987
24629;15452;"Directed";1987
24629;24879;"Directed";1987
24629;32608;"Directed";1987
24629;26327;"Directed";1987
24629;23313;"Directed";1987
24629;31725;"Directed";1987
24629;26979;"Directed";1987
24629;2048;"Directed";1987
24629;2940;"Directed";1987
24629;10506;"Directed";1987
24629;32349;"Directed";1987
24629;21353;"Directed";1987
24629;5850;"Directed";1987
24629;11677;"Directed";1987
24629;32930;"Directed";1987
24629;30804;"Directed";1987
24629;33243;"Directed";1987
24629;6146;"Directed";1987
24629;7604;"Directed";1987
24629;8022;"Directed";1987
24629;13118;"Directed";1987
24629;32642;"Directed";1987
24629;5572;"Directed";1987
24629;22350;"Directed";1987
24629;8777;"Directed";1987
24629;1791;"Directed";1987
24629;36820;"Directed";1987
24629;32372;"Directed";1987
24629;3875;"Directed";1987
24629;14329;"Directed";1987
24629;25539;"Directed";1987
24629;23491;"Directed";1987
24629;32092;"Directed";1987
24629;5004;"Directed";1987
24629;5602;"Directed";1987
24629;6169;"Directed";1987
24629;36916;"Directed";1987
24629;14924;"Directed";1987
24629;26452;"Directed";1987
24629;9227;"Directed";1987
24629;5304;"Directed";1987
24629;21060;"Directed";1987
24629;12006;"Directed";1987
24629;35367;"Directed";1987
24629;3866;"Directed";1987
24629;3870;"Directed";1987
24629;10513;"Directed";1987
24629;6199;"Directed";1987
24629;11125;"Directed";1987
24629;29472;"Directed";1987
24629;24691;"Directed";1987
24629;3594;"Directed";1987
24629;33011;"Directed";1987
24629;33387;"Directed";1987
24629;2144;"Directed";1987
24629;26787;"Directed";1987
24629;30676;"Directed";1987
24629;33610;"Directed";1987
24629;16773;"Directed";1987
24629;12899;"Directed";1987
24629;36033;"Directed";1987
24629;16537;"Directed";1987
24629;20671;"Directed";1987
24629;5657;"Directed";1987
24629;4185;"Directed";1987
24629;9179;"Directed";1987
24629;8364;"Directed";1987
24629;19234;"Directed";1987
24629;6833;"Directed";1987
24629;34637;"Directed";1987
24629;29031;"Directed";1987
24629;21572;"Directed";1987
24629;36119;"Directed";1987
24629;20378;"Directed";1987
24629;24785;"Directed";1987
24629;30704;"Directed";1987
24629;8880;"Directed";1987
24629;10885;"Directed";1987
24629;26226;"Directed";1987
24629;14955;"Directed";1987
24629;33946;"Directed";1987
24629;11469;"Directed";1987
24629;28327;"Directed";1987
24629;31880;"Directed";1987
24629;24469;"Directed";1987
24629;36723;"Directed";1987
24629;14983;"Directed";1987
24629;9214;"Directed";1987
24629;37481;"Directed";1987
24629;29786;"Directed";1987
24629;6871;"Directed";1987
24629;2494;"Directed";1987
24629;30123;"Directed";1987
24629;16748;"Directed";1987
24629;1907;"Directed";1987
24629;34262;"Directed";1987
24629;24441;"Directed";1987
24629;20418;"Directed";1987
24629;37300;"Directed";1987
24629;5320;"Directed";1987
24629;28955;"Directed";1987
24629;2283;"Directed";1987
24629;15634;"Directed";1987
24629;10361;"Directed";1987
24629;481;"Directed";1987
24629;5120;"Directed";1987
24629;3102;"Directed";1987
24629;4535;"Directed";1987
24629;4254;"Directed";1987
24629;9652;"Directed";1987
24629;16266;"Directed";1987
24629;32244;"Directed";1987
24629;29269;"Directed";1987
24629;4260;"Directed";1987
24629;30761;"Directed";1987
24629;19877;"Directed";1987
24629;10945;"Directed";1987
24629;31251;"Directed";1987
24629;23929;"Directed";1987
24629;8072;"Directed";1987
24629;33078;"Directed";1987
24629;5223;"Directed";1987
24629;15073;"Directed";1987
24629;33723;"Directed";1987
24629;20757;"Directed";1987
24629;22809;"Directed";1987
24629;7222;"Directed";1987
24629;1964;"Directed";1987
24629;18742;"Directed";1987
24629;10964;"Directed";1987
24629;33721;"Directed";1987
24629;19029;"Directed";1987
24629;14772;"Directed";1987
24629;31642;"Directed";1987
24629;18442;"Directed";1987
24629;8977;"Directed";1987
24629;16605;"Directed";1987
24629;14498;"Directed";1987
24629;538;"Directed";1987
24629;15389;"Directed";1987
24629;6938;"Directed";1987
24629;32282;"Directed";1987
24629;26324;"Directed";1987
24629;9128;"Directed";1987
24629;11268;"Directed";1987
24629;19044;"Directed";1987
24629;23225;"Directed";1987
24629;13031;"Directed";1987
24629;4304;"Directed";1987
24629;551;"Directed";1987
24629;8993;"Directed";1987
24629;32558;"Directed";1987
24629;37405;"Directed";1987
24629;23401;"Directed";1987
24629;17552;"Directed";1987
24629;31400;"Directed";1987
24629;31404;"Directed";1987
24629;18704;"Directed";1987
24629;1142;"Directed";1987
24629;33371;"Directed";1987
24629;12471;"Directed";1987
24629;10450;"Directed";1987
24629;2313;"Directed";1987
24629;26050;"Directed";1987
24629;28758;"Directed";1987
24629;13656;"Directed";1987
24629;32889;"Directed";1987
22125;34832;"Directed";1987
22125;5;"Directed";1987
22125;2257;"Directed";1987
22125;10503;"Directed";1987
22125;24009;"Directed";1987
22125;18281;"Directed";1987
22125;1544;"Directed";1987
22125;21944;"Directed";1987
22125;16600;"Directed";1987
22125;24171;"Directed";1987
22125;7735;"Directed";1987
22125;57;"Directed";1987
22125;8027;"Directed";1987
22125;11584;"Directed";1987
22125;19126;"Directed";1987
22125;27025;"Directed";1987
22125;29170;"Directed";1987
22125;31109;"Directed";1987
22125;11209;"Directed";1987
22125;14725;"Directed";1987
22125;1255;"Directed";1987
22125;35680;"Directed";1987
22125;16771;"Directed";1987
22125;6968;"Directed";1987
22125;15204;"Directed";1987
22125;3968;"Directed";1987
22125;4551;"Directed";1987
22125;21408;"Directed";1987
22125;23408;"Directed";1987
22125;2457;"Directed";1987
22125;24862;"Directed";1987
22125;27382;"Directed";1987
22125;25225;"Directed";1987
22125;3392;"Directed";1987
22125;35789;"Directed";1987
22125;15810;"Directed";1987
22125;11629;"Directed";1987
6616;2914;"Directed";1988
6616;11035;"Directed";1988
6616;12213;"Directed";1988
6616;11468;"Directed";1988
6616;26327;"Directed";1988
6616;23313;"Directed";1988
6616;23992;"Directed";1988
6616;13385;"Directed";1988
6616;26587;"Directed";1988
6616;32054;"Directed";1988
6616;17919;"Directed";1988
6616;15483;"Directed";1988
6616;3808;"Directed";1988
6616;17623;"Directed";1988
6616;14974;"Directed";1988
6616;5874;"Directed";1988
6616;1791;"Directed";1988
6616;2079;"Directed";1988
6616;27013;"Directed";1988
6616;7915;"Directed";1988
6616;29423;"Directed";1988
6616;22998;"Directed";1988
6616;12277;"Directed";1988
6616;33876;"Directed";1988
6616;20629;"Directed";1988
6616;18581;"Directed";1988
6616;20047;"Directed";1988
6616;5915;"Directed";1988
6616;21702;"Directed";1988
6616;22786;"Directed";1988
6616;21526;"Directed";1988
6616;3866;"Directed";1988
6616;30045;"Directed";1988
6616;33552;"Directed";1988
6616;2733;"Directed";1988
6616;24413;"Directed";1988
6616;29475;"Directed";1988
6616;10018;"Directed";1988
6616;14090;"Directed";1988
6616;26789;"Directed";1988
6616;11177;"Directed";1988
6616;29780;"Directed";1988
6616;12579;"Directed";1988
6616;25975;"Directed";1988
6616;33708;"Directed";1988
6616;7796;"Directed";1988
6616;14986;"Directed";1988
6616;11359;"Directed";1988
6616;4954;"Directed";1988
6616;36491;"Directed";1988
6616;20898;"Directed";1988
6616;5608;"Directed";1988
6616;24165;"Directed";1988
6616;36647;"Directed";1988
6616;9226;"Directed";1988
6616;22196;"Directed";1988
6616;618;"Directed";1988
6616;6277;"Directed";1988
6616;4118;"Directed";1988
6616;15636;"Directed";1988
6616;16358;"Directed";1988
6616;30551;"Directed";1988
6616;13574;"Directed";1988
6616;29269;"Directed";1988
6616;31336;"Directed";1988
6616;29580;"Directed";1988
6616;27166;"Directed";1988
6616;6912;"Directed";1988
6616;26589;"Directed";1988
6616;12569;"Directed";1988
6616;22528;"Directed";1988
6616;21327;"Directed";1988
6616;33721;"Directed";1988
6616;19615;"Directed";1988
6616;418;"Directed";1988
6616;19071;"Directed";1988
6616;28811;"Directed";1988
6616;30899;"Directed";1988
6616;11028;"Directed";1988
6616;31379;"Directed";1988
6616;28120;"Directed";1988
6616;26918;"Directed";1988
6616;17236;"Directed";1988
6616;35250;"Directed";1988
6616;2877;"Directed";1988
6616;22855;"Directed";1988
6616;26658;"Directed";1988
6616;36151;"Directed";1988
6616;3178;"Directed";1988
6616;30834;"Directed";1988
6616;19378;"Directed";1988
6616;25034;"Directed";1988
6616;5219;"Directed";1988
6616;32282;"Directed";1988
6616;2627;"Directed";1988
6616;16478;"Directed";1988
24180;13961;"Directed";1989
24180;15160;"Directed";1989
24180;1170;"Directed";1989
24180;25839;"Directed";1989
24180;8154;"Directed";1989
24180;7016;"Directed";1989
24180;18829;"Directed";1989
24180;14266;"Directed";1989
24180;31737;"Directed";1989
24180;33117;"Directed";1989
24180;3515;"Directed";1989
24180;34129;"Directed";1989
24180;9372;"Directed";1989
24180;23477;"Directed";1989
24180;9377;"Directed";1989
24180;28219;"Directed";1989
24180;32947;"Directed";1989
24180;4242;"Directed";1989
24180;15211;"Directed";1989
24180;10535;"Directed";1989
24180;11706;"Directed";1989
24180;74;"Directed";1989
24180;33199;"Directed";1989
24180;19251;"Directed";1989
24180;20035;"Directed";1989
24180;8208;"Directed";1989
24180;36545;"Directed";1989
24180;8212;"Directed";1989
24180;15232;"Directed";1989
24180;18876;"Directed";1989
24180;22395;"Directed";1989
24180;10562;"Directed";1989
24180;14550;"Directed";1989
24180;36565;"Directed";1989
24180;15248;"Directed";1989
24180;28796;"Directed";1989
24180;1268;"Directed";1989
24180;10344;"Directed";1989
24180;9949;"Directed";1989
24180;5925;"Directed";1989
24180;31195;"Directed";1989
24180;32999;"Directed";1989
24180;30659;"Directed";1989
24180;35382;"Directed";1989
24180;1279;"Directed";1989
24180;31826;"Directed";1989
24180;36587;"Directed";1989
24180;23538;"Directed";1989
24180;36592;"Directed";1989
24180;36033;"Directed";1989
24180;3601;"Directed";1989
24180;8254;"Directed";1989
24180;29486;"Directed";1989
24180;34207;"Directed";1989
24180;54;"Directed";1989
24180;22441;"Directed";1989
24180;24262;"Directed";1989
24180;10145;"Directed";1989
24180;1303;"Directed";1989
24180;29503;"Directed";1989
24180;30234;"Directed";1989
24180;10203;"Directed";1989
24180;8005;"Directed";1989
24180;21095;"Directed";1989
